year,quarter,brand,model,count
2025,4,PORSCHE,PORSCHE CAYENNE,978
2025,4,PORSCHE,PORSCHE 911,974
2025,4,BMW,BMW I5,968
2025,4,VOLKSWAGEN,VOLKSWAGEN ID BUZZ,943
2025,4,MAZDA,MAZDA CX-5,915
2025,4,HYUNDAI,HYUNDAI SANTA FE,886
2025,4,MINI,MINI JOHN COOPER WORKS,879
2025,4,PEUGEOT,PEUGEOT E-5008 ALLURE,863
2025,4,KIA,KIA EV4,841
2025,4,CUPRA,CUPRA LEON,840
2025,4,BMW,BMW 5 SERIES,838
2025,4,TOYOTA,TOYOTA MODEL MISSING,821
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQB 250PLUS URBAN EDITION,816
2025,4,LAND ROVER,LAND ROVER RANGE ROVER VELAR,813
2025,4,TOYOTA,TOYOTA RAV4,803
2025,4,VOLVO,VOLVO EX40,790
2025,4,HYUNDAI,HYUNDAI INSTER,780
2025,4,VOLKSWAGEN,VOLKSWAGEN PASSAT,774
2025,4,NISSAN,NISSAN ARIYA,773
2025,4,DACIA,DACIA SPRING,771
2025,4,ALPINE,ALPINE A290 GT EV,762
2025,4,SKODA,SKODA SCALA,760
2025,4,JAECOO,JAECOO 5 PURE,758
2025,4,SUZUKI,SUZUKI E VITARA,753
2025,4,MAZDA,MAZDA 2,735
2025,4,VAUXHALL,VAUXHALL ASTRA,725
2025,4,PEUGEOT,PEUGEOT RIFTER,723
2025,4,SKODA,SKODA SUPERB,716
2025,4,MERCEDES,MERCEDES EQB CLASS,712
2025,4,BMW,BMW M SERIES,697
2025,4,MERCEDES,MERCEDES AMG CLASS,677
2025,4,LEXUS,LEXUS NX 450,674
2025,4,ALFA ROMEO,ALFA ROMEO JUNIOR,651
2025,4,MERCEDES,MERCEDES C CLASS,643
2025,4,SUZUKI,SUZUKI VITARA,643
2025,4,MERCEDES,MERCEDES EQA CLASS,633
2025,4,TOYOTA,TOYOTA BZ4X,610
2025,4,POLESTAR,POLESTAR 2,575
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQA 250PLUS URBAN EDITION,573
2025,4,PORSCHE,PORSCHE TAYCAN,554
2025,4,VOLKSWAGEN,VOLKSWAGEN MULTIVAN,552
2025,4,VOLKSWAGEN,VOLKSWAGEN CADDY,545
2025,4,CITROEN,CITROEN SPACETOURER,510
2025,4,AUDI,AUDI Q7,509
2025,4,SEAT,SEAT LEON,509
2025,4,PEUGEOT,PEUGEOT 308,495
2025,4,HYUNDAI,HYUNDAI I20 N,489
2025,4,KIA,KIA SORENTO,487
2025,4,BYD,BYD SEAL 6,486
2025,4,SHINERAY,SHINERAY EX5,479
2025,4,MAZDA,MAZDA CX-60,470
2025,4,FIAT,FIAT 600,465
2025,4,SUZUKI,SUZUKI S-CROSS,460
2025,4,MINI,MINI MINI COOPER SE,458
2025,4,MAZDA,MAZDA 3,443
2025,4,CITROEN,CITROEN C5,429
2025,4,NISSAN,NISSAN MODEL MISSING,425
2025,4,KIA,KIA XCEED,425
2025,4,AUDI,AUDI S3,418
2025,4,LEXUS,LEXUS UX 300,413
2025,4,AUDI,AUDI MODEL MISSING,412
2025,4,BMW,BMW M3,405
2025,4,HYUNDAI,HYUNDAI IONIQ 5,397
2025,4,VOLVO,VOLVO V60,393
2025,4,TOYOTA,TOYOTA ESTIMA,390
2025,4,RENAULT,RENAULT 5 ROLAND GARROS E-TECH EV,386
2025,4,BMW,BMW M2,386
2025,4,BYD,BYD ATTO 2 BOOST,383
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQE 350+,377
2025,4,KIA,KIA EV9,369
2025,4,RENAULT,RENAULT 4 ICONIC E-TECH EV,368
2025,4,PEUGEOT,PEUGEOT 2008 GT PREMIUM EV,365
2025,4,XPENG,XPENG G6 LONG RANGE,364
2025,4,KIA,KIA EV6,358
2025,4,RENAULT,RENAULT TRAFIC,358
2025,4,POLESTAR,POLESTAR POLESTAR 3,351
2025,4,LEAPMOTOR,LEAPMOTOR T03,345
2025,4,VOLKSWAGEN,VOLKSWAGEN TOUAREG,340
2025,4,VOLKSWAGEN,VOLKSWAGEN ID5,339
2025,4,CHANGAN,CHANGAN DEEPAL S07 EV,330
2025,4,HONDA,HONDA CIVIC,329
2025,4,MERCEDES,MERCEDES GLB CLASS,328
2025,4,AUDI,AUDI Q3 S,326
2025,4,CITROEN,CITROEN BERLINGO,325
2025,4,BMW,BMW 4 SERIES,323
2025,4,CITROEN,CITROEN E-BERLINGO,320
2025,4,PORSCHE,PORSCHE 718,313
2025,4,TOYOTA,TOYOTA NOAH,312
2025,4,SEAT,SEAT ATECA,310
2025,4,VOLKSWAGEN,VOLKSWAGEN MODEL MISSING,309
2025,4,MERCEDES,MERCEDES MODEL MISSING,306
2025,4,AUDI,AUDI RS3,304
2025,4,HONDA,HONDA MODEL MISSING,303
2025,4,RENAULT,RENAULT MEGANE,287
2025,4,RENAULT,RENAULT RAFALE,281
2025,4,BMW,BMW MODEL MISSING,277
2025,4,VOLVO,VOLVO EX90 PLUS AWD,276
2025,4,KIA,KIA EV5,275
2025,4,LEAPMOTOR,LEAPMOTOR B10,274
2025,4,VOLKSWAGEN,VOLKSWAGEN TOURAN,272
2025,4,HONDA,HONDA CR-V,271
2025,4,FORD,FORD MUSTANG MACH-E,269
2025,4,MAZDA,MAZDA MX-5,267
2025,4,LEXUS,LEXUS NX 350,266
2025,4,RENAULT,RENAULT 5 EVOLUTION E-TECH EV,264
2025,4,MG,MG IM5 LONG RANGE,254
2025,4,MINI,MINI MINI COOPER CLASSIC ELECTRIC,246
2025,4,SUZUKI,SUZUKI MODEL MISSING,246
2025,4,AUDI,AUDI Q8,241
2025,4,SUZUKI,SUZUKI JIMNY,241
2025,4,BYD,BYD DOLPHIN DESIGN EV,237
2025,4,MINI,MINI MINI COOPER EXCLUSIVE ELECTRIC,237
2025,4,HYUNDAI,HYUNDAI MODEL MISSING,231
2025,4,MINI,MINI MINI COOPER SPORT ELECTRIC,231
2025,4,VOLKSWAGEN,VOLKSWAGEN UP,229
2025,4,MERCEDES,MERCEDES E CLASS,229
2025,4,BMW,BMW X7,229
2025,4,TOYOTA,TOYOTA VELLFIRE,229
2025,4,LEXUS,LEXUS RX 450,221
2025,4,HYUNDAI,HYUNDAI BAYON ULTIMATE,221
2025,4,FIAT,FIAT 500,214
2025,4,LAND ROVER,LAND ROVER MODEL MISSING,211
2025,4,BYD,BYD DOLPHIN COMFORT EV,205
2025,4,VOLVO,VOLVO MODEL MISSING,200
2025,4,FORD,FORD TRANSIT CUSTOM,198
2025,4,BMW,BMW M4,188
2025,4,VAUXHALL,VAUXHALL COMBO,185
2025,4,MERCEDES,MERCEDES GLE CLASS,181
2025,4,MG,MG MG S6,180
2025,4,AUDI,AUDI Q3 LAUNCH,180
2025,4,MERCEDES,MERCEDES VITO,178
2025,4,TOYOTA,TOYOTA AYGO X,176
2025,4,SUBARU,SUBARU OUTBACK,175
2025,4,MAZDA,MAZDA CX-80 EXCLUSIVE-LINE D MHEV A,172
2025,4,HYUNDAI,HYUNDAI IONIQ 9 CALLIGRAPHY EV 4X4,170
2025,4,RENAULT,RENAULT 4 TECHNO E-TECH EV,170
2025,4,LOTUS,LOTUS ELETRE,164
2025,4,CITROEN,CITROEN C4,163
2025,4,AUDI,AUDI S5,162
2025,4,SUBARU,SUBARU FORESTER,162
2025,4,CHERY,CHERY TIGGO 9,162
2025,4,AUDI,AUDI Q3 EDITION,156
2025,4,BMW,BMW X4,156
2025,4,CITROEN,CITROEN E-C5,152
2025,4,HONDA,HONDA ZR-V SPORT,152
2025,4,MG,MG IM6 LAUNCH EDITION AWD,147
2025,4,LOTUS,LOTUS EMEYA,141
2025,4,AUDI,AUDI A4,141
2025,4,BMW,BMW 7 SERIES,138
2025,4,FORD,FORD MUSTANG,138
2025,4,MERCEDES-BENZ,MERCEDES-BENZ V 300,135
2025,4,AUDI,AUDI SQ6 E-TRON,133
2025,4,GENESIS,GENESIS GV70,129
2025,4,TOYOTA,TOYOTA ALPHARD,129
2025,4,BMW,BMW Z4,129
2025,4,AUDI,AUDI E-TRON,126
2025,4,FORD,FORD MODEL MISSING,126
2025,4,CUPRA,CUPRA ATECA,125
2025,4,PORSCHE,PORSCHE PANAMERA,122
2025,4,HONDA,HONDA FIT,118
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG C,117
2025,4,AUDI,AUDI Q3 SPORT,116
2025,4,HONDA,HONDA STEPWAGON,115
2025,4,NISSAN,NISSAN ELGRAND,112
2025,4,MERCEDES-BENZ,MERCEDES-BENZ E 300 URBAN EDITION,106
2025,4,BENTLEY,BENTLEY BENTAYGA,103
2025,4,MERCEDES-BENZ,MERCEDES-BENZ V 220,101
2025,4,KGM,KGM TIVOLI,98
2025,4,LEXUS,LEXUS RX 450H,98
2025,4,VOLVO,VOLVO V90,97
2025,4,AUDI,AUDI SQ5,95
2025,4,HYUNDAI,HYUNDAI BAYON PREMIUM,95
2025,4,OTHER BRITISH,OTHER BRITISH MODEL MISSING,93
2025,4,SMART,SMART 1 BRABUS,93
2025,4,VOLVO,VOLVO ES90,92
2025,4,MINI,MINI ACEMAN MONOCHROME,89
2025,4,TOYOTA,TOYOTA PROACE,88
2025,4,MASERATI,MASERATI GRECALE,87
2025,4,TOYOTA,TOYOTA LANDCRUISER,86
2025,4,BENTLEY,BENTLEY CONTINENTAL,86
2025,4,SMART,SMART 1 PREMIUM,85
2025,4,HYUNDAI,HYUNDAI BAYON ADVANCE,84
2025,4,GENESIS,GENESIS GV60,80
2025,4,PEUGEOT,PEUGEOT TRAVELLER,80
2025,4,LEXUS,LEXUS RZ 300E,78
2025,4,VOLVO,VOLVO EC40,78
2025,4,MERCEDES,MERCEDES V CLASS,78
2025,4,LEXUS,LEXUS ES 300,78
2025,4,VOLKSWAGEN,VOLKSWAGEN BEETLE,77
2025,4,OMODA,OMODA E5 KNIGHT,76
2025,4,ALFA ROMEO,ALFA ROMEO TONALE,75
2025,4,SUBARU,SUBARU C-TREK TORING EBXR SYM AWD CVT,75
2025,4,PEUGEOT,PEUGEOT 408,74
2025,4,GWM,GWM GWM HAVAL JOLION PRO A,74
2025,4,HYUNDAI,HYUNDAI BAYON TECH,74
2025,4,MERCEDES-BENZ,MERCEDES-BENZ CLA250,73
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQE 350,73
2025,4,PEUGEOT,PEUGEOT BOXER,73
2025,4,AUDI,AUDI SQ7,73
2025,4,HYUNDAI,HYUNDAI I30 ADVANCE MHEV,73
2025,4,ASTON MARTIN,ASTON MARTIN DBX,72
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG GLE 53 E 4MATIC+ AUTO,72
2025,4,ASTON MARTIN,ASTON MARTIN DB1,71
2025,4,SMART,SMART 1 PRO,69
2025,4,MERCEDES-BENZ,MERCEDES-BENZ CLE 300,69
2025,4,MERCEDES,MERCEDES EQS CLASS,68
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG GLC,68
2025,4,SUBARU,SUBARU MODEL MISSING,68
2025,4,JAGUAR,JAGUAR MODEL MISSING,66
2025,4,TOYOTA,TOYOTA AQUA,66
2025,4,BMW,BMW XM,66
2025,4,VOLKSWAGEN,VOLKSWAGEN CALIFORNIA,66
2025,4,BENTLEY,BENTLEY MODEL MISSING,65
2025,4,AUDI,AUDI SQ8,65
2025,4,TOYOTA,TOYOTA LAND CRUISER FIRST EDITION D A,63
2025,4,NISSAN,NISSAN MICRA,62
2025,4,SMART,SMART 3 PREMIUM,61
2025,4,MITSUBISHI,MITSUBISHI MODEL MISSING,61
2025,4,BMW,BMW X6,60
2025,4,LEXUS,LEXUS LBX VIBRANT,60
2025,4,TOYOTA,TOYOTA VITZ,60
2025,4,MAZDA,MAZDA MODEL MISSING,59
2025,4,MERCEDES,MERCEDES B CLASS,59
2025,4,ALPINE,ALPINE A110,59
2025,4,MINI,MINI COOPER MONOCHROME,58
2025,4,SMART,SMART 3 BRABUS,58
2025,4,AUDI,AUDI A8,58
2025,4,AUDI,AUDI S6,57
2025,4,MERCEDES-BENZ,MERCEDES-BENZ GLE 450,57
2025,4,VOLVO,VOLVO V40,56
2025,4,PEUGEOT,PEUGEOT MODEL MISSING,54
2025,4,JEEP,JEEP WRANGLER,54
2025,4,PEUGEOT,PEUGEOT RIFTER ALLURE BLUEHDI,53
2025,4,MERCEDES,MERCEDES CLE 200 AMG,53
2025,4,MERCEDES-BENZ,MERCEDES-BENZ MODEL MISSING,52
2025,4,INEOS,INEOS GRENADIER,52
2025,4,ROLLS ROYCE,ROLLS ROYCE CULLINAN,52
2025,4,KGM,KGM TORRES,51
2025,4,MERCEDES,MERCEDES CLE 300 AMG,51
2025,4,MERCEDES,MERCEDES GLS CLASS,50
2025,4,FIAT,FIAT 600E,48
2025,4,MAZDA,MAZDA MX-30,48
2025,4,MERCEDES-BENZ,MERCEDES-BENZ C 300 URBAN EDITION E AUTO,48
2025,4,MERCEDES-BENZ,MERCEDES-BENZ GLE 400,48
2025,4,MG,MG CYBERSTER,47
2025,4,VAUXHALL,VAUXHALL VIVARO,47
2025,4,AUDI,AUDI SQ2,47
2025,4,LEXUS,LEXUS RZ 450,46
2025,4,VOLKSWAGEN,VOLKSWAGEN CRAFTER,46
2025,4,PEUGEOT,PEUGEOT 3008 GT PHEV AUTO,46
2025,4,AUDI,AUDI RSQ8 PRF CBN BLK TFSI MHEV Q A,46
2025,4,MERCEDES-BENZ,MERCEDES-BENZ CLA 180 SPORT EDITION MHEV A,45
2025,4,CITROEN,CITROEN MODEL MISSING,44
2025,4,ALFA ROMEO,ALFA ROMEO GIULIA,43
2025,4,MERCEDES,MERCEDES S CLASS,42
2025,4,VOLVO,VOLVO V70,42
2025,4,GWM,GWM ORA 03 PRO,41
2025,4,ASTON MARTIN,ASTON MARTIN VANTAGE,41
2025,4,SUBARU,SUBARU IMPREZA,40
2025,4,HONDA,HONDA E,39
2025,4,MERCEDES,MERCEDES SPRINTER,39
2025,4,SKODA,SKODA MODEL MISSING,37
2025,4,FERRARI,FERRARI 12CILINDRI CAVALINO S-A,37
2025,4,RENAULT,RENAULT MODEL MISSING,36
2025,4,SMART,SMART 5 PRO,36
2025,4,KGM,KGM KORANDO,36
2025,4,BMW,BMW IX3,35
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQE 500,35
2025,4,KGM,KGM REXTON,35
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG G 63,35
2025,4,TOYOTA,TOYOTA SIENTA,34
2025,4,VAUXHALL,VAUXHALL ALLIED VENTURE,33
2025,4,MERCEDES-BENZ,MERCEDES-BENZ S580 MYBCH NT SERIES MHEV 4M A,33
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG GT,33
2025,4,HYUNDAI,HYUNDAI 1400,32
2025,4,DACIA,DACIA DUSTER JOURNEY,32
2025,4,PORSCHE,PORSCHE MODEL MISSING,32
2025,4,KGM,KGM ACTYON K50 AUTO,32
2025,4,KGM,KGM TORRES K40,32
2025,4,BENTLEY,BENTLEY FLYING SPUR,31
2025,4,DODGE,DODGE MODEL MISSING,31
2025,4,HYUNDAI,HYUNDAI I20 BLACK,31
2025,4,JEEP,JEEP RENEGADE,30
2025,4,BMW,BMW 8 SERIES,30
2025,4,KIA,KIA MODEL MISSING,29
2025,4,MERCEDES-BENZ,MERCEDES-BENZ E 220 EXCLUSIVE,29
2025,4,LEXUS,LEXUS MODEL MISSING,29
2025,4,XPENG,XPENG G6 STANDARD RANGE,28
2025,4,BMW,BMW ALPINA,28
2025,4,SEAT,SEAT MODEL MISSING,28
2025,4,LEXUS,LEXUS LM 350H,28
2025,4,FORD,FORD ESCORT,28
2025,4,HYUNDAI,HYUNDAI I20 TECH,28
2025,4,ABARTH,ABARTH 500,27
2025,4,NISSAN,NISSAN SERENA,27
2025,4,FORD,FORD COLEMAN MILNE,26
2025,4,MERCEDES,MERCEDES CLE 220 AMG,26
2025,4,HONDA,HONDA ODYSSEY,26
2025,4,JEEP,JEEP COMPASS,26
2025,4,ASTON MARTIN,ASTON MARTIN DBX V8 S AUTO,26
2025,4,AUDI,AUDI RS6,26
2025,4,LAMBORGHINI,LAMBORGHINI URUS,26
2025,4,CITROEN,CITROEN E-C3,25
2025,4,RENAULT,RENAULT 4 EVOLUTION E-TECH EV,25
2025,4,SMART,SMART 3 PRO,25
2025,4,VAUXHALL,VAUXHALL FRONTERA,25
2025,4,FORD,FORD FIESTA,25
2025,4,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,25
2025,4,LOTUS,LOTUS EMIRA,25
2025,4,CITROEN,CITROEN E-C4,24
2025,4,CHEVROLET,CHEVROLET MODEL MISSING,24
2025,4,PEUGEOT,PEUGEOT 508,24
2025,4,MERCEDES,MERCEDES CLE 300 PREMIER ED MHEV 4M A,24
2025,4,DACIA,DACIA MODEL MISSING,24
2025,4,MINI,MINI COUNTRYMAN MONOCHROME,23
2025,4,JEEP,JEEP MODEL MISSING,23
2025,4,RENAULT,RENAULT MASTER,23
2025,4,DACIA,DACIA DUSTER EXTREME,23
2025,4,MERCEDES-BENZ,MERCEDES-BENZ G 580 WTH EQ-TECHNOLOGY ED ONE,22
2025,4,TOYOTA,TOYOTA PREVIA,22
2025,4,FERRARI,FERRARI PUROSANGUE,22
2025,4,SUBARU,SUBARU LEGACY,22
2025,4,MERCEDES-BENZ,MERCEDES-BENZ E 300 EXCLUSIVE PREMIUM,22
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG E,22
2025,4,MERCEDES,MERCEDES 200,21
2025,4,AUDI,AUDI S4,21
2025,4,TOYOTA,TOYOTA FJ CRUISER,21
2025,4,FERRARI,FERRARI 296,21
2025,4,ALFA ROMEO,ALFA ROMEO STELVIO,20
2025,4,FERRARI,FERRARI SF90,20
2025,4,AUDI,AUDI S E-TRON GT LAUNCH ED QUATTRO,19
2025,4,FORD,FORD GALAXY,19
2025,4,VOLKSWAGEN,VOLKSWAGEN SHARAN,19
2025,4,FORD,FORD EXPLORER,18
2025,4,FORD,FORD TRANSIT,18
2025,4,MINI,MINI MODEL MISSING,18
2025,4,RENAULT TRUCKS,RENAULT TRUCKS TRAFIC,18
2025,4,VAUXHALL,VAUXHALL MOVANO,18
2025,4,ASTON MARTIN,ASTON MARTIN VANQUISH,18
2025,4,FORD,FORD KUGA SOUND,17
2025,4,LEXUS,LEXUS RX 350,17
2025,4,CHEVROLET,CHEVROLET CORVETTE,17
2025,4,MG,MG MODEL MISSING,16
2025,4,SMART,SMART 5 PREMIUM,16
2025,4,FIAT,FIAT 600 ICON MHEV AUTO,16
2025,4,HONDA,HONDA ACCORD,16
2025,4,MORGAN,MORGAN PLUS 4,16
2025,4,HYUNDAI,HYUNDAI 1200,15
2025,4,PEUGEOT,PEUGEOT 3008 LNCH ED DUAL MOTOR EV 4X4,15
2025,4,ROLLS ROYCE,ROLLS ROYCE,15
2025,4,SMART,SMART 5 BRABUS,15
2025,4,NISSAN,NISSAN SKYLINE,15
2025,4,DS,DS NO 4,14
2025,4,FISKER,FISKER OCEAN,14
2025,4,MERCEDES-BENZ,MERCEDES-BENZ AMG EQE,14
2025,4,PEUGEOT,PEUGEOT ALLIED,14
2025,4,FIAT,FIAT MODEL MISSING,14
2025,4,TOYOTA,TOYOTA CROWN,14
2025,4,AUDI,AUDI RS4,14
2025,4,JEEP,JEEP GRAND CHEROKEE,14
2025,4,MORGAN,MORGAN PLUS SIX AUTO,14
2025,4,NISSAN,NISSAN NOTE,14
2025,4,ROLLS ROYCE,ROLLS ROYCE PHANTOM,14
2025,4,MERCEDES-BENZ,MERCEDES-BENZ GLE 350 URBAN EDITION DE 4M A,14
2025,4,SUZUKI,SUZUKI ACROSS,14
2025,4,MERCEDES-BENZ,MERCEDES-BENZ A 200 PREMIER EDITION MHEV A,13
2025,4,ASTON MARTIN,ASTON MARTIN VANTAGE S V8 AUTO,13
2025,4,AUDI,AUDI RS Q8 LNCH ED TFSI MHEV QUAT A,13
2025,4,MCLAREN,MCLAREN 750S,13
2025,4,MCLAREN,MCLAREN ARTURA,13
2025,4,LAMBORGHINI,LAMBORGHINI REVUELTO V12 PHEV S-A,13
2025,4,LAMBORGHINI,LAMBORGHINI TEMERARIO,13
2025,4,CHANGAN,CHANGAN MODEL MISSING,12
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQS 350 BUSINESS CLASS,12
2025,4,PEUGEOT,PEUGEOT 408 GT EV,12
2025,4,LAND ROVER,LAND ROVER DISCOVRY 35TH ANNIV ED DMHEV A,12
2025,4,MERCEDES-BENZ,MERCEDES-BENZ G 450 AMG LINE PREM + D MHEV A,12
2025,4,JAGUAR,JAGUAR E TYPE,12
2025,4,TOYOTA,TOYOTA ALTEZZA,12
2025,4,NISSAN,NISSAN LEAF,11
2025,4,SKYWELL,SKYWELL BE11 LONG RANGE,11
2025,4,FIAT,FIAT DUCATO 35,11
2025,4,MINI,MINI CLUBMAN,11
2025,4,FERRARI,FERRARI ROMA,11
2025,4,HYUNDAI,HYUNDAI BAYON BLACK,11
2025,4,ROLLS ROYCE,ROLLS ROYCE GHOST,11
2025,4,GENESIS,GENESIS G80,10
2025,4,SMART,SMART 1 PURE EV,10
2025,4,TOYOTA,TOYOTA HIACE,10
2025,4,MERCEDES-BENZ,MERCEDES-BENZ G 500 AMG LINE PREM + MHEV A,10
2025,4,VOLVO,VOLVO S60,10
2025,4,HONDA,HONDA S660,10
2025,4,VOLKSWAGEN,VOLKSWAGEN JETTA,10
2025,4,VOLKSWAGEN,VOLKSWAGEN KARMANN GHIA,10
2025,4,MERCEDES-BENZ,MERCEDES-BENZ S 450 L AMG LINE PREM + E 4M A,10
2025,4,DS,DS NO 8 ETOILE EV,9
2025,4,MERCEDES-BENZ,MERCEDES-BENZ EQV 300 EXECUTIVE EXTRA-LONG,9
2025,4,VOLKSWAGEN,VOLKSWAGEN ID7 MATCH PRO,9
2025,4,MERCEDES,MERCEDES CLE 200 PREMIER,9
2025,4,ALFA ROMEO,ALFA ROMEO MODEL MISSING,9
2025,4,BMW,BMW M1,9
2025,4,BMW,BMW M5,9
2025,4,CHRYSLER,CHRYSLER MODEL MISSING,9
2025,4,CADILLAC,CADILLAC LYRIQ EV,8
2025,4,GWM,GWM ORA 03 GT,8
2025,4,CITROEN,CITROEN C3 AIRCROSS,8
2025,4,INEOS,INEOS GRENADIER FIELDMASTER ED D A,8
2025,4,MAZDA,MAZDA DEMIO,8
2025,4,MERCEDES,MERCEDES 300,8
2025,4,VOLKSWAGEN,VOLKSWAGEN CARAVELLE,8
2025,4,MERCEDES-BENZ,MERCEDES-BENZ E 450 EXCLUSVE,8
2025,4,SUBARU,SUBARU CROSSTREK LTD EBXR SYM AWD CVT,8
2025,4,FORD,FORD CORTINA,8
2025,4,JAGUAR,JAGUAR XK SERIES,8
2025,4,MCLAREN,MCLAREN MODEL MISSING,8
2025,4,VOLKSWAGEN,VOLKSWAGEN ARTEON,8
2025,4,RENAULT,RENAULT MASTER LM40 ADVANCE E-TECH EV,7
2025,4,CUPRA,CUPRA MODEL MISSING,7
2025,4,FORD,FORD MONDEO,7
2025,4,RENAULT,RENAULT TRAFIC QUEST,7
2025,4,LEXUS,LEXUS LS 600,7
2025,4,MERCEDES-BENZ,MERCEDES-BENZ E 200,7
2025,4,AUSTIN HEALEY,AUSTIN HEALEY MODEL MISSING,7
2025,4,CATERHAM,CATERHAM MODEL MISSING,7
2025,4,CHEVROLET GMC,CHEVROLET GMC CORVETTE,7
2025,4,CHEVROLET GMC,CHEVROLET GMC MODEL MISSING,7
2025,4,PLYMOUTH,PLYMOUTH MODEL MISSING,7
2025,4,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,7
2025,4,MERCEDES-BENZ,MERCEDES-BENZ E 300,7
2025,4,KIA,KIA PV5,6
2025,4,MASERATI,MASERATI GRECALE FOLGORE,6
2025,4,POLESTAR,POLESTAR MODEL MISSING,6
2025,4,ALFA ROMEO,ALFA ROMEO GIULIETTA,6
2025,4,FORD,FORD S-MAX,6
2025,4,JAGUAR,JAGUAR XJ SERIES,6
2025,4,MERCEDES,MERCEDES CLS CLASS,6
2025,4,MINI,MINI ONE,6
2025,4,ASTON MARTIN,ASTON MARTIN MODEL MISSING,6
2025,4,MERCEDES,MERCEDES CLE 450 AMG,6
2025,4,BMW,BMW M8,6
2025,4,DACIA,DACIA DUSTER EXPRESSION,6
2025,4,FERRARI,FERRARI MODEL MISSING,6
2025,4,LAMBORGHINI,LAMBORGHINI MODEL MISSING,6
2025,4,LANCIA,LANCIA MODEL MISSING,6
2025,4,MITSUBISHI,MITSUBISHI LANCER,6
2025,4,NISSAN,NISSAN 350,6
2025,4,NISSAN,NISSAN SILVIA,6
2025,4,SMART,SMART MODEL MISSING,6
2025,4,ASTON MARTIN,ASTON MARTIN VALHALLA V8 PHEV AUTO,6
2025,4,PEUGEOT,PEUGEOT 308 GT PHEV AUTO,6
2025,4,DS,DS DS3,5
2025,4,CITROEN,CITROEN RELAY,5
2025,4,OPEL,OPEL MODEL MISSING,5
2025,4,FIAT,FIAT PANDA,5
2025,4,LEXUS,LEXUS RX 500H,5
2025,4,SUZUKI,SUZUKI SX4,5
2025,4,AUSTIN,AUSTIN MODEL MISSING,5
2025,4,CADILLAC,CADILLAC MODEL MISSING,5
2025,4,CHEVROLET GMC,CHEVROLET GMC CAMARO,5
2025,4,CITROEN,CITROEN C3 MAX,5
2025,4,GORDON MURRAY,GORDON MURRAY T.50,5
2025,4,HONDA,HONDA INTEGRA,5
2025,4,HYUNDAI,HYUNDAI I30,5
2025,4,LEXUS,LEXUS IS F,5
2025,4,LEXUS,LEXUS LS 460,5
2025,4,MERCEDES,MERCEDES 190,5
2025,4,TOYOTA,TOYOTA 4-RUNNER,5
2025,4,TOYOTA,TOYOTA CELICA,5
2025,4,FISKER,FISKER MODEL MISSING,4
2025,4,RENAULT,RENAULT 4,4
2025,4,TOYOTA,TOYOTA URBAN CRUISER,4
2025,4,VOLKSWAGEN,VOLKSWAGEN ETRANSPORTER T32 COMMERCE +,4
2025,4,AUDI,AUDI A7,4
2025,4,FORD,FORD ALLIED,4
2025,4,JAGUAR,JAGUAR XF SERIES,4
2025,4,MAXUS,MAXUS DELIVER,4
2025,4,MASERATI,MASERATI GRANTURISMO,4
2025,4,MERCEDES,MERCEDES CLE 220 PREMIER,4
2025,4,TOYOTA,TOYOTA CAVALIER,4
2025,4,ARIEL,ARIEL MODEL MISSING,4
2025,4,AUDI,AUDI S8,4
2025,4,AUDI,AUDI TT,4
2025,4,FERRARI,FERRARI DAYTONA,4
2025,4,FIAT,FIAT 126,4
2025,4,FORD,FORD SIERRA,4
2025,4,LADA,LADA MODEL MISSING,4
2025,4,NISSAN,NISSAN MARCH,4
2025,4,PONTIAC,PONTIAC FIREBIRD,4
2025,4,RENAULT,RENAULT TWINGO,4
2025,4,SUZUKI,SUZUKI CARRY,4
2025,4,TOYOTA,TOYOTA SUPRA,4
2025,4,TRIUMPH,TRIUMPH MODEL MISSING,4
2025,4,VOLKSWAGEN,VOLKSWAGEN LUPO,4
2025,4,VOLVO,VOLVO V50,4
2025,4,MAXUS,MAXUS MIFA,3
2025,4,TESLA,TESLA MODEL MISSING,3
2025,4,THINK,THINK MODEL MISSING,3
2025,4,HYUNDAI,HYUNDAI I40,3
2025,4,KIA,KIA CEED,3
2025,4,MERCEDES,MERCEDES G CLASS,3
2025,4,MITSUBISHI,MITSUBISHI DELICA,3
2025,4,SEAT,SEAT TARRACO,3
2025,4,TOYOTA,TOYOTA AVENSIS,3
2025,4,VAUXHALL,VAUXHALL INSIGNIA,3
2025,4,CHERY,CHERY MODEL MISSING,3
2025,4,HONDA,HONDA LEGEND,3
